Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2000-05-30,0.6571592092514038,0.6613805097092126,0.6135364992435925,0.6576282092346161,713059200
2000-05-31,0.6304224133491516,0.6848337642838704,0.6290153135078024,0.6519996644003783,433507200
2000-06-01,0.6688858270645142,0.6721690269346449,0.6032168195142287,0.6135364210776156,903840000
2000-06-02,0.6946843266487122,0.7486266285149081,0.6679476756593148,0.703596827553524,792848000
2000-06-05,0.6853029131889343,0.7148537698349008,0.6731072102206369,0.7003128665533874,323668800
2000-06-06,0.6970295310020447,0.7261113340114119,0.6777982795455507,0.6902285561378796,525481600
2000-06-07,0.7247043251991272,0.7279875755885538,0.6876481159764751,0.7026588710186671,337019200
2000-06-08,0.7115703225135803,0.7392450212696513,0.6989055729676085,0.7326785724333271,238526400
2000-06-09,0.7186070084571838,0.7350240138421843,0.7082874043764023,0.72611151007799,252358400
2000-06-12,0.6843647956848145,0.7237662012045917,0.6820196457041807,0.7232971511678737,290337600
2000-06-13,0.7092255353927612,0.710632635869733,0.6618497123654127,0.6843650234477789,351456000
2000-06-14,0.6787362694740295,0.7223589669104384,0.676391069827887,0.7106322672591648,277446400
2000-06-15,0.6932771801948547,0.7007817290051673,0.6679476307727705,0.6848337298463227,248572800
2000-06-16,0.6843647956848145,0.7035968993212868,0.668416793827537,0.7017198975507676,303564800
2000-06-19,0.7251733541488647,0.7345549066843077,0.6740452430656305,0.6796744952363787,394004800
2000-06-20,0.7598842978477478,0.7800536482712237,0.7383070459009342,0.7392450958002778,501390400
2000-06-21,0.8349345922470093,0.8546348865155212,0.755193712218545,0.7580079612403263,490000000
2000-06-22,0.8067901730537415,0.8649546722381216,0.8039759735219967,0.8368109233692473,467712000
2000-06-23,0.7758321166038513,0.8199238584374736,0.7626983188593699,0.8072591105834488,204965600
2000-06-26,0.8124194741249084,0.8218010249373304,0.7823996237778459,0.7880280231896913,185354400
2000-06-27,0.7767701745033264,0.833057611265644,0.7748940251441198,0.8072590670581286,203470400
2000-06-28,0.8171098232269287,0.8311816734739674,0.7730180725475818,0.8002237732754884,286428800
2000-06-29,0.7692658305168152,0.8096052819181013,0.7664507790597863,0.7964714814099523,203660800
2000-06-30,0.7861520051956177,0.8246153629375511,0.7758324027843694,0.792718505678338,323097600
2000-07-03,0.8002238273620605,0.8152337284912511,0.7823996762367829,0.7823996762367829,70828800
2000-07-05,0.7748940587043762,0.8283672987945118,0.7617602610992172,0.7992855044742324,265216000
2000-07-06,0.7777085900306702,0.7945954953537763,0.7448745329050972,0.7880281929341262,309545600
2000-07-07,0.8171098232269287,0.8227390743607627,0.7823996233549327,0.7894351226159367,263603200
2000-07-10,0.8574493527412415,0.8743362549771698,0.806790249280626,0.811950500702332,397796000
2000-07-11,0.8546351194381714,0.8893461207228665,0.832119768388199,0.855573119198644,357896000
2000-07-12,0.8837170004844666,0.8846550003306596,0.8461916958802164,0.8724592988799428,225433600
2000-07-13,0.8480686545372009,0.9099845572751677,0.8218010528713435,0.8780885560061487,445659200
2000-07-14,0.8658927083015442,0.8855930076773294,0.853697008127454,0.8574493077283015,190276800
2000-07-17,0.875274658203125,0.8827791601956578,0.8574496497917957,0.8743365578779398,260002400
2000-07-18,0.8593254089355469,0.8837169095294821,0.853697009625868,0.8780885102198033,318404800
2000-07-19,0.7908421754837036,0.8527588740286542,0.7767703260726824,0.8283674245557331,457872800
2000-07-20,0.827429473400116,0.8565112756030301,0.8124195222860419,0.8255533234511231,465572800
2000-07-21,0.8039760589599609,0.8349348623755286,0.7945953594562851,0.8159372850167005,196235200
2000-07-24,0.7308024764060974,0.7936564272779698,0.7129774746458464,0.7889660777066376,412171200
2000-07-25,0.7514408230781555,0.7598842739360344,0.7364308728270812,0.7551939243839624,211607200
2000-07-26,0.7514408230781555,0.7692658247652113,0.73924507253803,0.7481575733815579,210470400
2000-07-27,0.7805225849151611,0.7992856355418776,0.7486265862545828,0.7505027360026973,294985600
2000-07-28,0.7251733541488647,0.7880281679193648,0.7035969506818678,0.7847449176256273,237893600
2000-07-31,0.7626984715461731,0.7748942220527062,0.7317405713609433,0.7378379706502223,155299200
2000-08-01,0.7401832938194275,0.7678579990304658,0.7392451936943825,0.7551940481542041,137284000
2000-08-02,0.7092255353927612,0.7495650043098421,0.7082874851086116,0.7354931478147153,162355200
2000-08-03,0.7204829454421997,0.7214210455082031,0.6641954885391477,0.6838957402296513,339897600
2000-08-04,0.7111011147499084,0.7692655464966622,0.6951531203979208,0.7425289053626303,263121600
2000-08-07,0.7195447683334351,0.7364308170451029,0.7082871186173337,0.7186067185346635,187348000
2000-08-08,0.7017199993133545,0.7204830556341046,0.6951535483544345,0.7195450055261119,176674400
2000-08-09,0.7129775881767273,0.7270494908564974,0.7092253379830562,0.722359140538298,379640800
2000-08-10,0.7139155268669128,0.7270493264522706,0.711101327332651,0.7204828274713466,251714400
2000-08-11,0.7157925367355347,0.7204828863766013,0.6838956841634927,0.7031277860709321,238056000
2000-08-14,0.7064111828804016,0.7157926857390173,0.6951535297545144,0.7143847839401924,156660000
2000-08-15,0.7007817029953003,0.7195447527239097,0.6979675035585672,0.7092251530304494,114200800
2000-08-16,0.7279875874519348,0.7354929901460813,0.7026588824692882,0.7035969826538306,143673600
2000-08-17,0.7720798850059509,0.7870898325455953,0.7251730912613908,0.7261111409617649,270900000
2000-08-18,0.75050288438797,0.7777085391079482,0.7486267342689134,0.7711420888434701,190176000
2000-08-21,0.7580083608627319,0.7739563649109705,0.7448745572184642,0.7542552085312052,134467200
2000-08-22,0.7758321166038513,0.7927182132690602,0.7561318709002903,0.7598841197195555,276802400
2000-08-23,0.8152337074279785,0.8218010588051293,0.7664508035471191,0.7725491049201283,236863200
2000-08-24,0.8422048091888428,0.8499446846832205,0.8011617851524172,0.8206275589943948,310766400
2000-08-25,0.8527589440345764,0.8630785449436481,0.8461916428841346,0.8480686444884995,334460000
2000-08-28,0.8715210556983948,0.885592954936336,0.8565111567683108,0.8593253562506127,359004800
2000-08-29,0.8884079456329346,0.8921601443402077,0.8658925489249581,0.8687067480568752,267030400
2000-08-30,0.8930984735488892,0.9006038749207619,0.8811372473899022,0.8855930721770164,285392800
2000-08-31,0.914675772190094,0.9231183717193212,0.8846549684519602,0.8851240184596312,419596800
2000-09-01,0.9522009491920471,0.9550151489581414,0.9174899469355605,0.9203041467016548,256872000
2000-09-05,0.9371896982192993,0.9625192876400331,0.9343754998005714,0.9404738482343895,298642400
2000-09-06,0.8771504759788513,0.9362521802610839,0.8668308747125085,0.9212421790833325,355404000
2000-09-07,0.9306239485740662,0.9390673513193045,0.8743364339935685,0.8874702374971689,217464800
2000-09-08,0.8837170004844666,0.9249945048793956,0.8780886005954947,0.9249945048793956,195518400
2000-09-11,0.8771504759788513,0.9062322781085317,0.8724592744438384,0.8809027758673881,187381600
2000-09-12,0.8668308258056641,0.9015419275348188,0.8555731251516121,0.860733376406918,187997600
2000-09-13,0.8705830574035645,0.893098356748044,0.8518208590659851,0.8518208590659851,305984000
2000-09-14,0.8534626364707947,0.8949746164521603,0.8527590113210064,0.8790266147482501,426552000
2000-09-15,0.8290711045265198,0.8733981848040412,0.81429567830855,0.8668308833607146,394514400
2000-09-18,0.9104538559913635,0.9118609061750542,0.8264916283533255,0.8293058289236824,424536000
2000-09-19,0.8996654748916626,0.9081080716409179,0.879026279320704,0.8968504743519102,271510400
2000-09-20,0.9163175225257874,0.9221803979167124,0.879026689072379,0.8916914418246334,227388000
2000-09-21,0.850882887840271,0.8949745916767149,0.8293056350279868,0.8780885905787978,510490400
2000-09-22,0.7833376526832581,0.7870899522583888,0.7505027517839296,0.7551939028256448,726700800
2000-09-25,0.8030378222465515,0.8330576669425451,0.781461376702462,0.7917801237155561,435551200
2000-09-26,0.7720798850059509,0.8218008779530966,0.7711418353055769,0.8002236305830281,290936800
2000-09-27,0.7345548868179321,0.7917803967685122,0.7242352845211548,0.7767704942949402,402259200
2000-09-28,0.8030378222465515,0.8077289725307227,0.7223588852771713,0.740183031852065,979585600
2000-09-29,0.3865087330341339,0.43529170045644205,0.38088033183967734,0.42309594607549295,7421640800
2000-10-02,0.36399418115615845,0.40151946216357987,0.35273652921693593,0.40058138712882624,2424788800
2000-10-03,0.33491238951683044,0.37525187207513944,0.33303541270325443,0.37431379700556533,2038120000
2000-10-04,0.3546127676963806,0.3564888933154272,0.3283451552744265,0.3358505595775164,1466024000
2000-10-05,0.3311593234539032,0.36774653751189523,0.33022124821184645,0.3527366071673876,873006400
2000-10-06,0.333035409450531,0.3442930616976753,0.3152112568312423,0.3405407865067671,612656800
2000-10-09,0.3264687955379486,0.34335484087769136,0.31708724729276433,0.3396025923304121,597564800
2000-10-10,0.31333503127098083,0.3367884033039132,0.30770575603946265,0.3245926799076667,691101600
2000-10-11,0.2945719063282013,0.3152111005716805,0.28706738471734045,0.30207730471452715,1198422400
2000-10-12,0.30020129680633545,0.3123970227900456,0.2926958955140707,0.30489162149778093,1191064000
2000-10-13,0.3311593234539032,0.3320973986959599,0.3002013875228311,0.30395363838956824,1247752800
2000-10-16,0.322716623544693,0.3489842253997648,0.32083962190456694,0.334912349514699,820176000
2000-10-17,0.30207744240760803,0.3292831211182004,0.2955109673482664,0.3255308460770424,601720000
2000-10-18,0.30207744240760803,0.3161493192743913,0.28143823875635743,0.29175784058198273,834265600
2000-10-19,0.2842532992362976,0.29738710148377895,0.2748717721453018,0.2875365493922499,1506724800
2000-10-20,0.2926959693431854,0.3058297735983272,0.2842533426878507,0.2861294930782556,791263200
2000-10-23,0.3058297336101532,0.3086447855022223,0.29175785599975007,0.30418810849588235,551292000
2000-10-24,0.2833153307437897,0.31333521903182604,0.2823772554221033,0.3105209930667668,804451200
2000-10-25,0.2776859402656555,0.28800554121982896,0.2767478903726351,0.2861294163830512,663969600
2000-10-26,0.2776859402656555,0.28331521660251624,0.26267601469416935,0.28237714165875893,721851200
2000-10-27,0.2786239981651306,0.28800552360165016,0.2683043978422387,0.28331519927125887,744503200
2000-10-30,0.28988173604011536,0.29926326350470395,0.2814382586139485,0.2870675358233686,639189600
2000-10-31,0.29363399744033813,0.3039535744546421,0.28894364726738825,0.2964490492489577,885880800
2000-11-01,0.307705819606781,0.3133350960012216,0.29175781892841096,0.29175781892841096,575366400
2000-11-02,0.33491238951683044,0.33678851460523845,0.31614933497945313,0.31708738499828704,590693600
2000-11-03,0.3339734673500061,0.34523114491384227,0.32928314203862136,0.34523114491384227,515821600
2000-11-06,0.3217785358428955,0.33960268580140557,0.3133350849866807,0.3367884610402752,393478400
2000-11-07,0.31990158557891846,0.32740696213064646,0.3123970357015546,0.32271663724534777,301963200
2000-11-08,0.30113932490348816,0.3217785256432064,0.29738705039165636,0.3208395990275591,422088800
2000-11-09,0.30301547050476074,0.30770579479179727,0.28612939623481837,0.29832512116698917,476834400
2000-11-10,0.28612932562828064,0.29832504755098116,0.28612932562828064,0.2905851488844045,422251200
2000-11-13,0.29081991314888,0.30020146976337025,0.273933852745048,0.28143838158514145,431816000
2000-11-14,0.3039533793926239,0.30770565211281564,0.2936338090009021,0.2992630572804268,409001600
2000-11-15,0.29832515120506287,0.3030155010151013,0.28894362491064407,0.30067032611008204,282357600
2000-11-16,0.28519129753112793,0.2973870214444206,0.2833151729831991,0.29269584582430935,239372000
2000-11-17,0.2776859402656555,0.28894361616358627,0.2739336905921001,0.28800554121982896,446180000
2000-11-20,0.2842532992362976,0.292695924601075,0.2739337221442352,0.27909309735306037,408066400
2000-11-21,0.28237712383270264,0.2926958724104148,0.28143819722316465,0.28800552303846005,301952000
2000-11-22,0.2776859402656555,0.28706749132680853,0.2758098154288778,0.28237714165875893,280532000
2000-11-24,0.28988173604011536,0.29269593625686213,0.2823771854282968,0.28308073548248347,160932800
2000-11-27,0.2805001735687256,0.2992632261562484,0.2776859486524571,0.2983251511841589,258792800
2000-11-28,0.2706504166126251,0.28519131593734676,0.26924331684818115,0.2805001400144675,269124800
2000-11-29,0.2636140286922455,0.27487167693675146,0.258923680108571,0.27158845296876416,492150400
2000-11-30,0.247666135430336,0.2551706612313509,0.2420368580409349,0.2504803357370593,809597600
2000-12-01,0.2561095058917999,0.2626759795172616,0.25235637994506305,0.25517057934872756,385705600
2000-12-04,0.2504803538322449,0.2579857319006758,0.24672807813529496,0.2579857319006758,371520800
2000-12-05,0.2551705539226532,0.2617378786186637,0.24578988182824954,0.25423250424872457,613978400
2000-12-06,0.2148311734199524,0.22515074989965306,0.210140823489985,0.2195223500242828,1374464000
2000-12-07,0.2148311734199524,0.22327462495810907,0.210140823489985,0.2167081500865977,408917600
2000-12-08,0.22608882188796997,0.22984194849696696,0.21670814720357143,0.22233654700406297,435624000
2000-12-11,0.22796492278575897,0.23077997380515397,0.22327457392779004,0.22796492278575897,332511200
2000-12-12,0.2307799905538559,0.24016066389985724,0.22515071478069915,0.22890298912924653,386260000
2000-12-13,0.22515080869197845,0.23359428748567007,0.2232746832605327,0.23359428748567007,344887200
2000-12-14,0.21670809388160706,0.22890296546565045,0.21670809388160706,0.22561974140679453,263317600
2000-12-15,0.2110789269208908,0.22046045471898856,0.21014085179838016,0.21858430447396723,513945600
2000-12-18,0.2138930708169937,0.21952232169090735,0.20920273401776932,0.21858424681584196,325808000
2000-12-19,0.21014083921909332,0.22890304196694444,0.21014083921909332,0.2157692395157511,374007200
2000-12-20,0.21576926112174988,0.21952238843741861,0.20451244687586606,0.2068576222512204,565331200
2000-12-21,0.2110789269208908,0.2251507802300586,0.20826471407872965,0.21389312723768117,366844800
2000-12-22,0.22515080869197845,0.22515080869197845,0.21201700379430005,0.21201700379430005,318052000
2000-12-26,0.22046038508415222,0.22515070911373183,0.21389305967720673,0.22327458451204674,216815200
2000-12-27,0.22233659029006958,0.22233659029006958,0.21295506205412104,0.21530023744447993,325466400
2000-12-28,0.22233659029006958,0.22421274062265384,0.21483121238670527,0.2157692625022546,305177600
2000-12-29,0.2232746183872223,0.22515074327355264,0.2176462186774937,0.220460418532358,630336000
2001-01-02,0.2232746183872223,0.22890301809695088,0.21858426859529012,0.2232746183872223,452312000
2001-01-03,0.24578982591629028,0.2504801734219033,0.21670803807419833,0.21764611258546598,817073600
2001-01-04,0.2561095058917999,0.27768590307865654,0.25235637994506305,0.27229202923854406,739396000
2001-01-05,0.24578982591629028,0.2607997696183328,0.24109865173674153,0.25423244641624865,412356000
2001-01-08,0.2486041635274887,0.2549361387087472,0.2392226365920761,0.2542325886942451,373699200
2001-01-09,0.2579857110977173,0.26478671181570435,0.2486041834119294,0.2523564588063105,588929600
2001-01-10,0.2486041635274887,0.25517063867975504,0.24109878666457468,0.2504803135999873,580781600
2001-01-11,0.27018141746520996,0.27768594190742696,0.24391381584049024,0.24391381584049024,803734400
2001-01-12,0.2579857110977173,0.270181464117347,0.25610958592589744,0.2683044621695799,423376800
2001-01-16,0.2570476531982422,0.2739337311578337,0.25517065130771627,0.2617379785101262,306118400
2001-01-17,0.2523564100265503,0.2636140857588234,0.24766608547825605,0.2636140857588234,840873600
2001-01-18,0.2805001735687256,0.2814382234900774,0.2645521475210754,0.2673663724373439,1227010400
2001-01-19,0.2926959693431854,0.2936340445383879,0.28050024028324605,0.291757894147983,776664000
2001-01-22,0.28894373774528503,0.29457213967467316,0.27674800682261624,0.286129536780591,519327200
2001-01-23,0.307705819606781,0.31427314590383704,0.28612941930976993,0.289881694072443,879530400
2001-01-24,0.307705819606781,0.310520871141164,0.29363396883511605,0.3095828212385486,717091200
2001-01-25,0.29926326870918274,0.3086447963369252,0.2964490684434943,0.3086447963369252,489708800
2001-01-26,0.29363399744033813,0.29738709924295603,0.28612944718391414,0.29269592239560027,482820800
2001-01-29,0.3255307674407959,0.3264688422371658,0.2936339196967886,0.2936339196967886,855528800
2001-01-30,0.3264687955379486,0.33022104408522784,0.31333499874548504,0.3236545715513951,692423200
2001-01-31,0.3245926797389984,0.33772647788798077,0.32177848051251096,0.3227165552715841,730704800
2001-02-01,0.317087322473526,0.3227165984553916,0.3077057970547304,0.3105208483827956,369695200
2001-02-02,0.3095828890800476,0.32928316883817854,0.30770588703695684,0.31708741519918643,427341600
2001-02-05,0.30301547050476074,0.3086447213944924,0.2964489964623216,0.30770579479179727,286115200
2001-02-06,0.317087322473526,0.32107412194502516,0.3002012731301351,0.30254642276553256,462711200
2001-02-07,0.31145891547203064,0.3133350651942736,0.29738704103316826,0.3100518157057157,393887200
2001-02-08,0.31145891547203064,0.3161492647269034,0.3030154651491625,0.30864471593940085,604128000
2001-02-09,0.28706762194633484,0.3123971599972659,0.28050029272823296,0.3077059564696035,590083200
2001-02-12,0.2955108880996704,0.3002012369059689,0.2823770897780161,0.28612936381290843,274120000
2001-02-13,0.28706762194633484,0.3067679061497579,0.2851914712051471,0.29926335328650344,237070400
2001-02-14,0.2926959693431854,0.29457209468284673,0.27768601469763876,0.28800561841791683,309120000
2001-02-15,0.30113932490348816,0.30864472565215734,0.2955109256611082,0.2955109256611082,311416000
2001-02-16,0.28519129753112793,0.29269584582430935,0.2814381716596146,0.28519129753112793,263911200
2001-02-20,0.27487167716026306,0.2917577487290556,0.27299555275570636,0.288005474869211,314893600
2001-02-21,0.2833153307437897,0.2992633376841208,0.27393380095376957,0.27393380095376957,390258400
2001-02-22,0.28237712383270264,0.29081972264133876,0.2701813988116498,0.28612939832011935,431961600
2001-02-23,0.28237712383270264,0.28331519871724065,0.27393367329906654,0.27956207250482396,293865600
2001-02-26,0.2926959693431854,0.2955110216033312,0.2786240898928412,0.2861294930782556,206438400
2001-02-27,0.29081991314888,0.29175798864792357,0.2805003311368496,0.2894128124256905,348516000
2001-02-28,0.2739337384700775,0.2917578669373894,0.2720575882546505,0.29081979182967593,508233600
2001-03-01,0.2814381718635559,0.2814381718635559,0.2579856254934965,0.2673663233921374,330461600
2001-03-02,0.28894373774528503,0.30676789564808943,0.27393380585792215,0.27487185614565524,406201600
2001-03-05,0.3058297336101532,0.3077058587045054,0.28894365583285164,0.29081978092720384,324172800
2001-03-06,0.322716623544693,0.3311592230102504,0.3105208725239497,0.31098992252808333,731802400
2001-03-07,0.31896358728408813,0.32459284024553464,0.31145903560207294,0.3199016625070261,419540800
