Price,Close,High,Low,Open,Volume
Ticker,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS
Date,,,,,
2008-02-11,31.42877769470215,34.29759634459778,31.092212147496586,34.29759634459778,15133331
2008-02-12,30.86783218383789,32.58271223267079,30.611401217593457,32.37436329535324,10237627
2008-02-13,30.419076919555664,31.813416506310485,29.794027989369823,31.4127438364749,10395753
2008-02-14,33.07955551147461,33.41612110721722,31.0922166313903,31.0922166313903,12514003
2008-02-15,34.025142669677734,34.29760104854271,32.069858497772785,32.95133867507944,12080990
2008-02-18,33.832820892333984,34.79443786298371,33.54433732279153,34.79443786298371,6977153
2008-02-19,33.464202880859375,34.521979596098255,33.20777183265158,34.44184502939515,7226542
2008-02-20,32.630794525146484,33.159683840116045,32.26217647811603,33.14365649594326,5604999
2008-02-21,32.85517883300781,33.416120762190644,32.45450602644865,33.159689731234955,3874365
2008-02-22,32.438472747802734,32.64682169959964,31.428776155631017,31.765341686354923,2691220
2008-02-25,32.710933685302734,33.1116064771839,31.925615447973467,32.82312293654507,6270186
2008-02-26,32.83915328979492,33.303933336175426,32.67888415836791,33.01544976912248,7139423
2008-02-27,34.76237869262695,36.47725688869867,33.3199566829909,33.3199566829909,43223132
2008-02-28,35.74001693725586,36.012475268706645,34.61813327046345,35.098940556231625,35763847
2008-02-29,35.22715759277344,36.220826927058,34.65019054580964,35.515643290044224,16477462
2008-03-03,33.752681732177734,34.8745676829485,33.36803630054175,33.68857452253656,10049153
2008-03-04,32.88723373413086,34.10527958900899,32.053835540427386,33.977065151143606,11485198
2008-03-05,33.49625778198242,33.656526916369145,32.085888095105695,33.04750290142604,8581053
2008-03-07,31.781368255615234,33.01544111358665,30.45113350924017,33.01544111358665,14251925
2008-03-10,31.668607711791992,31.89412121688863,29.848388910533068,31.829689098976182,11713659
2008-03-11,34.27812957763672,34.60029237568497,30.669906676457558,31.410879364123495,19665129
2008-03-12,33.408294677734375,35.43792099864417,33.086131839012396,35.212407448500095,12262350
2008-03-13,28.81747817993164,32.86062528894462,28.028179493885155,32.53846238159446,47000084
2008-03-14,30.798776626586914,30.927640895753115,29.02688090911471,29.622880885016787,35798540
2008-03-17,29.590665817260742,30.21888295088612,28.962448683635362,30.21888295088612,19211273
2008-03-18,29.848398208618164,30.428291820085352,29.059097417695337,29.542341729783523,12632937
2008-03-19,30.025590896606445,33.44051636147333,29.832292280659992,31.24980818157726,16449023
2008-03-24,30.31553077697754,31.15315503779126,29.655096515736705,31.15315503779126,11636914
2008-03-25,31.459218978881836,31.65251543213619,30.54105372530004,31.104838870704622,13232423
2008-03-26,31.265911102294922,32.022994662056284,30.927639678043956,31.24980252308171,11448313
2008-03-27,31.82969856262207,32.135755037114045,30.798777815089814,30.798777815089814,17425122
2008-03-28,31.89413070678711,32.13575504426334,31.056508555083774,31.974671424343587,11599511
2008-03-31,31.668607711791992,32.03909621319932,31.24979566815186,31.89412121688863,9914705
2008-04-01,31.733049392700195,32.18407872362074,31.330345803381928,31.894130828427507,6034588
2008-04-02,32.24850845336914,33.18278202172142,31.894128447303338,31.894128447303338,6087024
2008-04-03,31.99077606201172,32.47402030779164,31.733045360634453,32.32904747101897,3883474
2008-04-04,31.82969856262207,32.20018717418353,31.217589983251703,32.20018717418353,5906537
2008-04-07,31.700838088989258,32.02300099776653,31.33034943301116,31.87802812577817,4088729
2008-04-08,30.895421981811523,31.71693760122428,30.66990844711946,31.652503290049612,5753811
2008-04-09,30.975961685180664,31.24979875959998,30.62158172439524,30.992070262453883,3776374
2008-04-10,31.588069915771484,31.81358344155447,30.814880060285162,30.92763573077348,7075297
2008-04-11,31.733049392700195,32.05521226415482,31.41088652124558,31.894130828427507,4012660
2008-04-15,32.21629333496094,32.37737475793961,30.992074083361707,31.539750484527865,6362785
2008-04-16,31.781356811523438,32.76395343992886,31.652490426352337,32.53843999688636,4725794
2008-04-17,33.00558853149414,33.762669832017714,31.910233655169776,32.26461362379368,14831167
2008-04-21,33.53715896606445,34.11705251318811,33.182781154071414,33.504943993050496,7639361
2008-04-22,34.084835052490234,34.47143220367509,33.182780859209714,33.50494369532606,8814769
2008-04-23,34.11704635620117,34.5197498322505,33.6660193369484,34.14926350820759,5265604
2008-04-24,32.9089469909668,34.53587001808572,32.61900126466347,34.47143787721908,8801780
2008-04-25,33.182777404785156,33.649913031562356,32.73174817029181,33.50494020736341,4095990
2008-04-28,33.3116455078125,33.95597118755155,33.182781245787325,33.21499621889032,4708244
2008-04-29,33.77877426147461,34.10093703527655,33.34385582772567,33.504937214626636,6497143
2008-04-30,34.00429916381836,34.43921992815124,33.82711132668195,34.11705704636596,6331377
2008-05-02,34.31035614013672,35.27684479931725,34.245921815012494,34.51976114236974,5658418
2008-05-05,34.149269104003906,34.95467618807886,33.92375337261769,34.76137761397825,7642293
2008-05-06,33.85932159423828,34.53586442580488,33.66602520293823,33.87543017304826,5061166
2008-05-07,33.37607192993164,34.05261465185934,32.860612785192345,33.82710113948551,4303106
2008-05-08,32.97336196899414,33.31163326348033,32.78006564700616,33.11833475668657,3642073
2008-05-09,32.78007888793945,33.63380957071545,32.2807260310223,32.538456749251154,8621761
2008-05-12,32.78007888793945,33.02170102662775,32.05521028706789,32.78007888793945,4890395
2008-05-13,32.8767204284668,33.11834252624058,32.602883361873616,32.92504615890533,5056766
2008-05-14,32.9250373840332,33.10222731213891,32.216279856416094,32.216279856416094,2982486
2008-05-15,32.941162109375,33.31164853496984,32.216295653797175,32.216295653797175,2646760
2008-05-16,33.198883056640625,33.295532332219814,32.79617956239923,33.182776664715995,4422288
2008-05-20,33.13445281982422,33.26331925619754,32.79618142845305,32.86061573904292,3464912
2008-05-21,33.34385681152344,33.82710098648429,32.37736846160174,32.37736846160174,3419088
2008-05-22,32.89282989501953,33.05391129789258,32.53845211958262,32.53845211958262,3558000
2008-05-23,32.34516525268555,33.1505725581482,32.21630095773438,32.69954534101197,4417028
2008-05-26,32.103546142578125,32.29684478836623,30.605487099738742,30.605487099738742,2605807
2008-05-27,31.137039184570312,32.50623093942691,30.99206637689965,32.151851023071,3316550
2008-05-28,32.28072738647461,32.474023794657676,30.702128036542415,31.249804470271233,4505700
2008-05-29,32.81229019165039,33.182778740411564,31.86191032275247,32.61899381320695,11026212
2008-05-30,31.765260696411133,33.02169697428758,31.63639644551394,32.892830538583986,4023430
2008-06-02,30.412181854248047,32.216294744464015,29.961152539290698,31.57196683955255,4431595
2008-06-03,29.28460693359375,30.28331032140852,29.010767674544173,29.96114751537672,6240766
2008-06-04,28.382549285888672,29.461793323731182,28.205359314061916,29.155739109561104,5762089
2008-06-05,28.3342342376709,28.543641441427653,27.38385408390323,28.35034282023789,9721099
2008-06-06,28.028165817260742,29.204061166183138,27.62546237957622,28.189247192334555,6317089
2008-06-09,27.64157485961914,28.318117604442612,26.417355799122824,27.706006981791308,6500809
2008-06-10,27.448284149169922,27.673799918402743,26.820066955123842,27.383852008592076,6717902
2008-06-11,27.57714080810547,28.028167816562345,27.38384227030616,27.706005043434253,2586175
2008-06-12,27.77044105529785,27.93152246445005,26.41735765538063,27.222764701141646,3244212
2008-06-13,27.59325408935547,27.995957624440873,27.30330623321007,27.722118346660196,4248430
2008-06-16,28.559741973876953,28.994660471753082,27.738226342591204,27.83487562594361,4354615
2008-06-17,29.413476943969727,29.638990515407183,28.060393330538204,28.962449801094813,4736084
2008-06-18,29.381258010864258,30.0255858950877,29.31682587788391,29.31682587788391,5055019
2008-06-19,28.75304412841797,29.316829178888504,28.285908380703763,28.801369872199583,4221271
2008-06-20,28.09260368347168,29.107417865146164,27.722117318851637,28.994660005580194,3837789
2008-06-23,27.11001205444336,27.96374499801857,26.8361749171058,27.86709569697896,4516050
2008-06-24,26.272382736206055,27.512710362030216,25.998543488487076,27.110004686346787,5238203
2008-06-25,25.547515869140625,26.079083591035356,24.9676224185606,25.773029381920022,3933879
2008-06-26,26.997255325317383,28.157042523848308,25.692495273171783,25.692495273171783,18253250
2008-06-27,25.805248260498047,26.67508966060044,25.660275422083163,26.09519612213436,6821283
2008-06-30,25.289785385131836,26.030760233693595,24.564919112913945,25.789138142954297,4596315
2008-07-01,23.501789093017578,25.289793580895317,22.59973255829659,25.289793580895317,6202295
2008-07-02,24.53270721435547,24.790437936636394,22.760811502783316,23.51789508983228,5245963
2008-07-03,23.88838005065918,24.532705724837527,23.195730824840087,24.32330075465219,4726793
2008-07-04,24.210546493530273,24.67768223992082,23.356815722016762,23.517897164551908,4862814
2008-07-07,24.742109298706055,25.740814911243326,24.53270434033845,24.53270434033845,5528014
2008-07-08,25.466976165771484,26.095193184725,22.873563020868566,22.873563020868566,8354280
2008-07-09,27.238887786865234,27.351643522443336,25.80526073399384,25.80526073399384,6860769
2008-07-10,28.430871963500977,28.769143320343648,26.481786702461,27.23887011135621,7216175
2008-07-11,27.077789306640625,29.059089577737208,26.8683821836817,28.70471182203217,6040791
2008-07-14,27.093894958496094,28.060385480340123,26.417354433453298,26.417354433453298,5942149
2008-07-15,25.966337203979492,26.707312374303424,25.773040758334453,26.417366613432275,3693378
2008-07-16,25.257570266723633,26.417357269605596,24.822649594441295,25.966328019681985,6973872
2008-07-17,26.54622459411621,26.739523178574935,25.773034625894635,25.773034625894635,5038238
2008-07-18,28.028165817260742,28.253679305402883,26.240162116980265,27.029460417880735,5983177
2008-07-21,29.606781005859375,29.78397105356406,28.044289928109684,28.51142573765317,8754188
2008-07-22,30.81488037109375,31.08871744630426,29.349039161509914,29.606769844207022,12631056
2008-07-23,32.98948287963867,33.633808563512396,31.604182222348832,32.18407577479651,12798869
2008-07-24,31.82969856262207,33.60159434847047,29.848397785096118,29.848397785096118,10764301
2008-07-25,31.89413070678711,32.925053639355504,30.68601994343988,31.491427119004697,10710381
2008-07-28,31.636396408081055,32.52234414016859,31.28201644132348,31.894124909570493,5533881
2008-07-29,30.363847732543945,31.410876738686206,30.122225654203422,30.927632582005163,5145929
2008-07-30,31.636396408081055,31.894124909570493,30.63769081798709,30.63769081798709,7354746
2008-07-31,30.524927139282227,32.18406661388139,30.122223701487183,32.18406661388139,6006517
2008-08-01,31.410892486572266,31.539758970511574,28.99467049179145,30.04170002286314,4699412
2008-08-04,31.60418128967285,32.1840748250072,30.782665630016407,30.782665630016407,4301346
2008-08-05,33.021697998046875,33.26332011457483,31.41088170305402,31.733044525091298,9161115
2008-08-06,32.18408203125,34.19760018477507,31.9585684350166,34.19760018477507,8616591
2008-08-07,32.103546142578125,32.828412787072466,31.104840114018536,31.104840114018536,4809365
2008-08-08,31.55586814880371,32.34516691167905,31.443110246332694,31.733056017247797,4883824
2008-08-11,31.845808029174805,32.31294376693479,31.604185869836176,31.958565910788906,2714705
2008-08-12,31.29813003540039,32.21629506974279,31.056507887921523,32.05521145328347,5801276
2008-08-13,31.42698860168457,31.7330428293034,30.686013713634626,30.927635817250497,2754609
2008-08-14,30.669910430908203,31.571964628023046,30.6054761155658,31.249801790537298,2566362
2008-08-18,30.31553077697754,31.249802142279574,30.025585093899412,30.60547646005566,2963058
2008-08-19,29.751754760742188,30.444404203707805,29.139643867491237,30.26721633560538,2941144
2008-08-20,30.090015411376953,30.331637527646283,29.880608266392993,29.9611489718161,3319410
2008-08-21,29.767858505249023,30.267211415066612,29.413478457041215,29.961154925793096,4138486
2008-08-22,29.461795806884766,30.79877281171199,28.70471449589708,30.79877281171199,4139879
2008-08-25,29.783952713012695,30.186656125813542,29.57454562747275,30.186656125813542,2034227
2008-08-26,29.8322811126709,29.92893038446258,29.284604818926297,29.477901177703462,1489491
2008-08-27,29.236282348632812,30.202770804639872,29.075200939298306,29.993365846427587,4297168
2008-08-28,28.80136489868164,29.63898694671029,28.430876332894094,29.316824116359307,7382078
2008-08-29,29.99336051940918,30.10611835983938,29.187953615782202,29.3168178464401,2219080
2008-09-01,29.977127075195312,30.106967535596947,29.376609992783678,29.928435251526675,3417069
2008-09-02,31.551462173461914,31.68130266661546,29.92844280089505,30.188125988560063,5030404
2008-09-04,30.88603401184082,31.45409019315624,30.626350745824908,31.19440692714033,2813325
2008-09-05,30.20435333251953,30.54518734186773,29.863519323171325,30.51272612141259,3330688
2008-09-08,31.79491424560547,33.07709735028294,31.48653922687318,31.811142655974205,8377948
2008-09-09,31.908527374267578,32.168210584263896,31.17816958441688,31.794917483327897,3737279
2008-09-10,31.632617950439453,32.16821281967253,31.324242878875523,31.746227849274028,3847698
2008-09-11,30.788639068603516,31.486535477523542,30.545186525767555,31.486535477523542,2567354
2008-09-12,31.097026824951172,31.940996927097657,30.593890887185328,30.999645320648316,6093354
2008-09-15,29.133161544799805,30.431575135472865,28.256732811367026,29.960900649125417,6770268
2008-09-16,29.701215744018555,29.96089888715298,27.59129378325737,27.997048006480675,4654621
2008-09-17,28.93840217590332,30.12320375207592,28.56510693037,30.12320375207592,4674190
2008-09-18,28.87347412109375,29.441529983097833,26.796013563450337,28.565101379134433,6603710
2008-09-19,30.626338958740234,30.78864066236569,29.21431325665565,29.555147274540662,9821730
2008-09-22,29.960908889770508,32.78496098731638,29.7174562745585,31.486544838160743,4162514
2008-09-23,29.603843688964844,30.26928126658936,29.052018210456065,29.603843688964844,6569683
2008-09-24,30.285512924194336,30.610116417011568,29.31170244574264,29.701226196851653,5730103
2008-09-25,29.344167709350586,30.496510707529737,28.64626878304218,30.366667971739076,10926783
2008-09-26,28.87347412109375,29.506452414127036,28.370340690118876,29.506452414127036,4967945
2008-09-29,27.802289962768555,29.701218588499163,27.266693016005238,29.701218588499163,7859964
2008-09-30,27.85097885131836,28.889709294290594,26.29288208618116,26.29288208618116,6616439
2008-10-01,28.776103973388672,29.052015587049024,27.63998968889753,28.208047931822122,3743739
2008-10-03,29.181856155395508,29.538918606033032,28.40280660595767,28.922172972249566,4681406
2008-10-06,28.581348419189453,29.214324874783053,27.997061613503586,28.857262305622914,5560277
2008-10-07,29.52268409729004,30.155662460578462,28.565104549614425,28.565104549614425,9928258
2008-10-08,29.295467376708984,29.53891995930706,27.299154878589977,28.532650605383143,9985473
2008-10-10,29.116939544677734,29.782377146942626,26.958327192413762,29.181862004495443,9025179
2008-10-13,29.701215744018555,29.928437668752096,29.06823959606171,29.263002503751913,6805621
2008-10-14,28.987092971801758,30.804873037045432,28.759871013985766,29.86352178129651,5099383
2008-10-15,28.743648529052734,29.360394331975634,28.435275627591285,28.824799408456194,5495022
2008-10-16,27.639989852905273,28.337888600357275,27.104395033936253,28.337888600357275,6651066
2008-10-17,25.562532424926758,28.402813071688044,25.18923707625167,28.208052291010873,5586092
2008-10-20,25.854663848876953,26.877165773518733,25.043155433140996,25.6599031499148,7922965
2008-10-21,26.06566619873047,27.429000359310802,25.319077762754173,26.114355839646183,8047276
2008-10-22,24.637413024902344,26.000747376010807,24.393960383584453,25.80598658377161,5408099
2008-10-23,23.436378479003906,24.247887215679828,23.07931375432317,24.02066520968224,6641370
2008-10-24,20.401330947875977,23.046848033388954,20.12541715062757,22.722244601971024,9905588
2008-10-27,18.827001571655273,20.125415169513197,16.87938117486839,20.028033709402315,12878172
2008-10-29,21.31022071838379,22.65732406066838,19.47621003396021,21.423830597084656,13094201
2008-10-31,22.673555374145508,23.37145408501619,21.553673955955276,22.430102796219025,8097887
2008-11-03,23.37144660949707,23.988192062430677,22.559936074618115,23.95573084854691,4951148
2008-11-04,24.393957138061523,24.588720105746773,22.933241484496847,23.046851381181387,4515828
2008-11-05,23.501296997070312,25.578760529910767,23.046850817374818,25.578760529910767,6145587
2008-11-06,22.722251892089844,24.26412088737017,22.25157720579599,23.046855427652307,4896229
2008-11-07,24.4913387298584,25.221696559860046,22.397644522767077,22.559946262767443,8250147
2008-11-10,25.04315948486328,25.61121546778399,24.49133411315473,25.254150826547846,3775177
2008-11-11,24.751026153564453,25.789757025533568,24.18296996718275,25.15678057240853,8900004
2008-11-12,23.71228790283203,25.286615584747548,23.420145665594863,25.286615584747548,5705390
2008-11-14,23.631135940551758,24.669868738893744,23.33899371686684,23.50129544143802,4038880
2008-11-17,24.60495376586914,25.416464836715964,22.397649200589697,25.416464836715964,5361538
2008-11-18,23.274072647094727,24.54002517359256,22.819626513496004,24.54002517359256,6392448
2008-11-19,22.706018447875977,24.10181378195053,22.41387400975351,23.371455988681554,5606729
2008-11-20,22.462562561035156,22.8845452409374,21.504980722321193,22.722243532864905,5080395
2008-11-21,23.890823364257812,24.63741186956067,21.748439340581506,22.31649547701827,8350092
2008-11-24,24.4913387298584,24.88086246558763,23.274075679855645,24.60494862704371,5420119
2008-11-25,23.890823364257812,25.043166252729787,23.696062581151683,24.751023977391387,5453771
2008-11-26,24.42641258239746,24.79970561381548,23.45260237728154,24.150498810404866,5246053
2008-11-27,24.42641258239746,24.426412582397457,24.426412582397457,24.426412582397457,0
2008-11-28,24.03689193725586,24.50756873259883,23.079312135419592,23.69606005284637,8464961
2008-12-01,23.842132568359375,25.448919407904636,23.744751080826084,24.507570164918853,5733003
2008-12-02,23.631135940551758,23.890819140137253,22.884547567252714,23.663597166009204,5879324
2008-12-03,24.34526824951172,24.653641123415593,23.128005167239877,23.858363016602983,6430656
2008-12-04,25.513830184936523,25.64367285385116,21.58612852436413,21.58612852436413,4648185
2008-12-05,25.205467224121094,26.422730335868813,24.361497252766004,24.361497252766004,5338962
2008-12-08,25.270389556884766,26.09812898107095,24.182969075302434,25.887137571596945,11709287
2008-12-10,24.864633560180664,26.45519204231307,24.50757102845506,26.45519204231307,11172070
2008-12-11,24.588712692260742,25.30283968953397,24.19918687433211,25.30283968953397,9867592
2008-12-12,23.82590103149414,24.101814868601032,23.306534585654664,23.988202770649202,9847702
2008-12-15,24.215423583984375,24.751020617884983,24.020662827313522,24.637408525475067,5741641
2008-12-16,25.14054298400879,25.448915816547984,23.046849002259624,24.3452649838736,9183505
2008-12-17,25.10807991027832,25.80597858659518,24.442642456620973,25.80597858659518,8720755
2008-12-18,25.854663848876953,26.130577590770162,24.540019775113212,24.540019775113212,12640018
2008-12-19,27.104394912719727,27.428998365517874,25.82221171443864,26.6174897335225,10050607
2008-12-22,27.12063217163086,27.347854203999457,26.17928060702011,26.17928060702011,6524631
2008-12-23,26.568801879882812,27.380310633597613,26.374041099806284,26.94209722740665,5151765
2008-12-24,26.114351272583008,26.92585982164395,21.910735227361073,21.910735227361073,13318746
2008-12-26,26.163042068481445,27.542606663235727,25.481376177770553,27.542606663235727,5480531
2008-12-29,26.714876174926758,26.92586757791772,25.64368414132684,26.455192924151255,3418418
2008-12-30,26.666183471679688,27.10439908089011,25.676142348123154,26.649952856272193,4868199
2008-12-31,26.99078941345215,27.39654382851408,26.39027419997564,27.39654382851408,4396180
2009-01-02,27.380308151245117,27.83475433293945,26.86094391676925,27.83475433293945,3976548
2009-01-05,26.7635555267334,27.834747148298746,26.422721528777476,27.834747148298746,4505326
2009-01-06,26.568801879882812,27.786067211813396,26.130588473691844,27.786067211813396,3969700
2009-01-07,25.172996520996094,27.493911968151913,23.582440867403104,27.493911968151913,12109220
2009-01-09,25.04315948486328,27.26669378426747,23.793435441894594,27.26669378426747,5272587
2009-01-12,24.37772560119629,25.64368044051921,23.403915202343956,25.64368044051921,6595708
2009-01-13,24.020662307739258,24.653638605604762,23.663597626195603,24.34526576319419,4104761
2009-01-14,24.069351196289062,24.475105502977502,23.40391369304842,24.475105502977502,2777281
2009-01-15,23.71228790283203,24.069352593995795,23.20915429440781,23.858361222808742,3693599
2009-01-16,24.458885192871094,24.815950013700935,23.533766304762924,24.5400360883907,2131503
2009-01-19,25.400226593017578,25.61121795519402,24.361493790849757,25.12431277968712,2587926
2009-01-20,28.240503311157227,28.889710132009732,24.3452623860422,25.432682490155486,19101726
2009-01-21,26.357805252075195,28.857253478428813,26.00074059077955,28.857253478428813,11311625
2009-01-22,27.60753059387207,27.980823682546436,26.033202973585144,27.201776279505136,10535551
2009-01-23,27.997055053710938,28.337889127282484,26.747330851067975,28.061975305496446,7005930
2009-01-27,28.90594482421875,29.295468531458056,26.94209347357958,27.91590384235688,8487928
2009-01-28,29.555152893066406,29.701224013826337,28.56511187246971,29.506463253265814,6636133
